sample_idx,time_ns,A_hex,B_hex,Cin,Sum_hex,Cout,Expected_total_hex,Match
2230,22302000,8fa6,e5c1,1,7568,1,17568,1
2231,22312000,3d58,9911,1,d66a,0,0d66a,1
2232,22322000,0eeb,61ff,0,70ea,0,070ea,1
2233,22332000,27f0,1662,0,3e52,0,03e52,1
2234,22342000,3e89,cacc,1,0956,1,10956,1
2235,22352000,e491,cfb1,0,b442,1,1b442,1
2236,22362000,45c2,6182,1,a745,0,0a745,1
2237,22372000,6608,12a4,1,78ad,0,078ad,1
2238,22382000,a171,aeee,0,505f,1,1505f,1
2239,22392000,c193,864a,0,47dd,1,147dd,1
2240,22402000,906c,3052,1,c0bf,0,0c0bf,1
2241,22412000,3571,ef40,0,24b1,1,124b1,1
2242,22422000,493b,aa8d,0,f3c8,0,0f3c8,1
2243,22432000,4d04,154e,0,6252,0,06252,1
2244,22442000,80b9,5c07,1,dcc1,0,0dcc1,1
2245,22452000,f8a0,a8d1,1,a172,1,1a172,1
2246,22462000,84e4,87ee,1,0cd3,1,10cd3,1
2247,22472000,3d50,ef77,1,2cc8,1,12cc8,1
2248,22482000,1e99,dc26,0,fabf,0,0fabf,1
2249,22492000,ef98,f0bc,1,e055,1,1e055,1
2250,22502000,63b2,3d76,1,a129,0,0a129,1
2251,22512000,7519,7a6c,1,ef86,0,0ef86,1
2252,22522000,3964,9501,1,ce66,0,0ce66,1
2253,22532000,3809,db57,1,1361,1,11361,1
2254,22542000,c187,5177,0,12fe,1,112fe,1
2255,22552000,aac7,5494,0,ff5b,0,0ff5b,1
2256,22562000,f73f,8a3b,0,817a,1,1817a,1
2257,22572000,bab1,0ca5,0,c756,0,0c756,1
2258,22582000,fafc,eeab,1,e9a8,1,1e9a8,1
2259,22592000,7eaf,980d,1,16bd,1,116bd,1
2260,22602000,cecc,965e,1,652b,1,1652b,1
2261,22612000,4a74,5ad3,0,a547,0,0a547,1
2262,22622000,5a59,a111,0,fb6a,0,0fb6a,1
2263,22632000,5605,8db7,0,e3bc,0,0e3bc,1
2264,22642000,9b6f,1204,0,ad73,0,0ad73,1
2265,22652000,ed6a,c3ec,1,b157,1,1b157,1
2266,22662000,fa6a,906f,0,8ad9,1,18ad9,1
2267,22672000,14fa,e35a,1,f855,0,0f855,1
2268,22682000,fe13,83d3,1,81e7,1,181e7,1
2269,22692000,3d96,eac5,1,285c,1,1285c,1
2270,22702000,40fb,7df0,0,beeb,0,0beeb,1
2271,22712000,6002,aa19,1,0a1c,1,10a1c,1
2272,22722000,7dda,5df6,1,dbd1,0,0dbd1,1
2273,22732000,3cfc,3628,0,7324,0,07324,1
2274,22742000,9c09,43d9,1,dfe3,0,0dfe3,1
2275,22752000,ba88,8707,0,418f,1,1418f,1
2276,22762000,a2b7,5502,1,f7ba,0,0f7ba,1
2277,22772000,c3ec,8611,0,49fd,1,149fd,1
2278,22782000,1f23,8e61,1,ad85,0,0ad85,1
2279,22792000,93e8,f853,1,8c3c,1,18c3c,1
2280,22802000,367e,648a,1,9b09,0,09b09,1
2281,22812000,ba0e,802c,0,3a3a,1,13a3a,1
2282,22822000,987e,f1e4,0,8a62,1,18a62,1
2283,22832000,b1d1,c546,0,7717,1,17717,1
2284,22842000,e4e6,1fee,0,04d4,1,104d4,1
2285,22852000,5b54,b5a7,1,10fc,1,110fc,1
2286,22862000,8c9e,eaf8,0,7796,1,17796,1
2287,22872000,3c04,028e,1,3e93,0,03e93,1
2288,22882000,fe14,6955,0,6769,1,16769,1
2289,22892000,4b6f,d29d,1,1e0d,1,11e0d,1
2290,22902000,298d,ac5f,0,d5ec,0,0d5ec,1
2291,22912000,5dfb,70f9,0,cef4,0,0cef4,1
2292,22922000,1bba,1baa,1,3765,0,03765,1
2293,22932000,6a89,428f,0,ad18,0,0ad18,1
2294,22942000,df6d,a27e,0,81eb,1,181eb,1
2295,22952000,5102,b936,1,0a39,1,10a39,1
2296,22962000,2fab,bed0,0,ee7b,0,0ee7b,1
2297,22972000,de70,6112,0,3f82,1,13f82,1
2298,22982000,7de5,1a4e,0,9833,0,09833,1
2299,22992000,853a,b62b,0,3b65,1,13b65,1
2300,23002000,d095,4dbb,0,1e50,1,11e50,1
2301,23012000,dbc9,fec6,0,da8f,1,1da8f,1
2302,23022000,0b9f,1a39,1,25d9,0,025d9,1
2303,23032000,35ae,85c4,0,bb72,0,0bb72,1
2304,23042000,806b,7274,0,f2df,0,0f2df,1
2305,23052000,84f0,9095,1,1586,1,11586,1
2306,23062000,ac48,413c,1,ed85,0,0ed85,1
2307,23072000,e4cb,9b11,1,7fdd,1,17fdd,1
2308,23082000,5bfc,c0b3,1,1cb0,1,11cb0,1
2309,23092000,dc3f,50d5,1,2d15,1,12d15,1
2310,23102000,7a0f,c221,0,3c30,1,13c30,1
2311,23112000,ebf6,2542,1,1139,1,11139,1
2312,23122000,edec,4b74,1,3961,1,13961,1
2313,23132000,28c4,d4d0,0,fd94,0,0fd94,1
2314,23142000,e9fe,1e2b,1,082a,1,1082a,1
2315,23152000,b5c9,e44e,1,9a18,1,19a18,1
2316,23162000,8a88,09f1,1,947a,0,0947a,1
2317,23172000,4dd5,2962,1,7738,0,07738,1
2318,23182000,e985,28f9,1,127f,1,1127f,1
2319,23192000,8ac5,a2ae,0,2d73,1,12d73,1
2320,23202000,d3ff,78ec,1,4cec,1,14cec,1
2321,23212000,58f1,7f09,0,d7fa,0,0d7fa,1
2322,23222000,d9a5,c5c2,1,9f68,1,19f68,1
2323,23232000,f769,3797,0,2f00,1,12f00,1
2324,23242000,56d3,9248,0,e91b,0,0e91b,1
2325,23252000,b556,35e4,0,eb3a,0,0eb3a,1
2326,23262000,41cc,a8ce,0,ea9a,0,0ea9a,1
2327,23272000,d4bd,5f3f,0,33fc,1,133fc,1
2328,23282000,7d7a,910e,1,0e89,1,10e89,1
2329,23292000,6a0d,687d,1,d28b,0,0d28b,1
2330,23302000,95b5,80fd,1,16b3,1,116b3,1
2331,23312000,ea8d,64e8,0,4f75,1,14f75,1
2332,23322000,a7f7,f465,1,9c5d,1,19c5d,1
2333,23332000,313f,c186,0,f2c5,0,0f2c5,1
2334,23342000,78cf,d063,1,4933,1,14933,1
2335,23352000,e117,eb8e,1,cca6,1,1cca6,1
2336,23362000,1770,0bb1,0,2321,0,02321,1
2337,23372000,de4f,40aa,0,1ef9,1,11ef9,1
2338,23382000,64f7,fe4e,0,6345,1,16345,1
2339,23392000,c525,1fad,0,e4d2,0,0e4d2,1
2340,23402000,4ec3,21da,0,709d,0,0709d,1
2341,23412000,cbce,7d12,1,48e1,1,148e1,1
2342,23422000,a204,79ad,1,1bb2,1,11bb2,1
2343,23432000,8c29,cdce,0,59f7,1,159f7,1
2344,23442000,aaf7,ef37,0,9a2e,1,19a2e,1
2345,23452000,cd25,3382,1,00a8,1,100a8,1
2346,23462000,0c1d,5f4c,1,6b6a,0,06b6a,1
2347,23472000,2448,0032,0,247a,0,0247a,1
2348,23482000,272b,1a93,0,41be,0,041be,1
2349,23492000,5e91,1586,1,7418,0,07418,1
2350,23502000,531e,ef6b,1,428a,1,1428a,1
2351,23512000,ceec,d366,1,a253,1,1a253,1
2352,23522000,3e94,8bda,0,ca6e,0,0ca6e,1
2353,23532000,19a3,ba5b,1,d3ff,0,0d3ff,1
2354,23542000,496a,0d10,1,567b,0,0567b,1
2355,23552000,74c6,b61f,0,2ae5,1,12ae5,1
2356,23562000,9b6d,5926,0,f493,0,0f493,1
2357,23572000,f3e6,9d74,1,915b,1,1915b,1
2358,23582000,e197,9846,1,79de,1,179de,1
2359,23592000,ec0d,b120,1,9d2e,1,19d2e,1
2360,23602000,5a1f,aeca,1,08ea,1,108ea,1
2361,23612000,d0df,7a27,1,4b07,1,14b07,1
2362,23622000,90f5,f9fb,1,8af1,1,18af1,1
2363,23632000,0334,4442,0,4776,0,04776,1
2364,23642000,4a4d,edb4,0,3801,1,13801,1
2365,23652000,941d,8a84,1,1ea2,1,11ea2,1
2366,23662000,d7e6,c096,0,987c,1,1987c,1
2367,23672000,5e80,abf7,1,0a78,1,10a78,1
2368,23682000,78cf,c93f,1,420f,1,1420f,1
2369,23692000,09cb,ef5d,0,f928,0,0f928,1
2370,23702000,356e,6c68,0,a1d6,0,0a1d6,1
2371,23712000,f4e0,3987,1,2e68,1,12e68,1
2372,23722000,51a8,bf56,1,10ff,1,110ff,1
2373,23732000,cce3,41af,0,0e92,1,10e92,1
2374,23742000,8cca,53ac,0,e076,0,0e076,1
2375,23752000,54db,f593,0,4a6e,1,14a6e,1
2376,23762000,8ed3,551f,0,e3f2,0,0e3f2,1
2377,23772000,baa7,3ff9,0,faa0,0,0faa0,1
2378,23782000,2f2a,a5f9,0,d523,0,0d523,1
2379,23792000,cf6b,8ec6,1,5e32,1,15e32,1
2380,23802000,72d5,215a,0,942f,0,0942f,1
2381,23812000,580c,e569,1,3d76,1,13d76,1
2382,23822000,5137,06a5,1,57dd,0,057dd,1
2383,23832000,b46f,6a23,1,1e93,1,11e93,1
2384,23842000,686a,ec6b,1,54d6,1,154d6,1
2385,23852000,a19a,53ea,1,f585,0,0f585,1
2386,23862000,f3fd,8afb,1,7ef9,1,17ef9,1
2387,23872000,d313,083b,1,db4f,0,0db4f,1
2388,23882000,5f60,4678,0,a5d8,0,0a5d8,1
2389,23892000,de66,bdab,0,9c11,1,19c11,1
2390,23902000,857e,2749,0,acc7,0,0acc7,1
2391,23912000,4f91,56c6,0,a657,0,0a657,1
2392,23922000,defe,6c21,0,4b1f,1,14b1f,1
2393,23932000,cdef,bd59,1,8b49,1,18b49,1
2394,23942000,1684,73c4,1,8a49,0,08a49,1
2395,23952000,47a6,d2e5,1,1a8c,1,11a8c,1
2396,23962000,b620,3acb,0,f0eb,0,0f0eb,1
2397,23972000,154f,b078,0,c5c7,0,0c5c7,1
2398,23982000,7045,8da1,0,fde6,0,0fde6,1
2399,23992000,cc9e,0761,1,d400,0,0d400,1
2400,24002000,3f6b,2c9f,0,6c0a,0,06c0a,1
2401,24012000,0eb2,5f29,1,6ddc,0,06ddc,1
2402,24022000,4fe3,d74b,0,272e,1,1272e,1
2403,24032000,bfe8,b137,0,711f,1,1711f,1
2404,24042000,3238,f624,0,285c,1,1285c,1
2405,24052000,d30e,e101,0,b40f,1,1b40f,1
2406,24062000,5e2b,4522,0,a34d,0,0a34d,1
2407,24072000,2ac0,b61d,1,e0de,0,0e0de,1
2408,24082000,6c42,ad1d,1,1960,1,11960,1
2409,24092000,118a,8442,0,95cc,0,095cc,1
2410,24102000,5eb7,f411,1,52c9,1,152c9,1
2411,24112000,ba17,9cf0,1,5708,1,15708,1
2412,24122000,85a4,6b4b,0,f0ef,0,0f0ef,1
2413,24132000,3a86,56e5,1,916c,0,0916c,1
2414,24142000,52aa,2119,0,73c3,0,073c3,1
2415,24152000,fe03,fb1f,0,f922,1,1f922,1
2416,24162000,76a4,f587,0,6c2b,1,16c2b,1
2417,24172000,76c3,60f6,1,d7ba,0,0d7ba,1
2418,24182000,25ca,cd17,1,f2e2,0,0f2e2,1
2419,24192000,1aa5,8498,1,9f3e,0,09f3e,1
2420,24202000,3111,255e,0,566f,0,0566f,1
2421,24212000,f7c2,ee60,1,e623,1,1e623,1
2422,24222000,1d3d,ec29,0,0966,1,10966,1
2423,24232000,c7e8,f82c,1,c015,1,1c015,1
2424,24242000,3d6c,88e4,1,c651,0,0c651,1
2425,24252000,9ca2,394b,0,d5ed,0,0d5ed,1
2426,24262000,3d4d,0a9f,1,47ed,0,047ed,1
2427,24272000,4220,dada,1,1cfb,1,11cfb,1
2428,24282000,ce10,770c,0,451c,1,1451c,1
2429,24292000,edde,e765,0,d543,1,1d543,1
2430,24302000,f404,0bf6,0,fffa,0,0fffa,1
2431,24312000,9d7b,6cf9,1,0a75,1,10a75,1
2432,24322000,d3a5,3045,1,03eb,1,103eb,1
2433,24332000,5c50,4e63,0,aab3,0,0aab3,1
2434,24342000,957c,f56f,1,8aec,1,18aec,1
2435,24352000,2341,1a75,1,3db7,0,03db7,1
2436,24362000,d748,481d,0,1f65,1,11f65,1
2437,24372000,0e6a,3e00,0,4c6a,0,04c6a,1
2438,24382000,2864,6c3a,0,949e,0,0949e,1
2439,24392000,cf1b,487b,1,1797,1,11797,1
2440,24402000,468e,2c07,1,7296,0,07296,1
2441,24412000,391f,223b,1,5b5b,0,05b5b,1
2442,24422000,bd56,f53f,0,b295,1,1b295,1
2443,24432000,71e5,fa43,0,6c28,1,16c28,1
2444,24442000,97a4,f4ae,1,8c53,1,18c53,1
2445,24452000,17aa,8ef5,0,a69f,0,0a69f,1
2446,24462000,e22d,4865,1,2a93,1,12a93,1
2447,24472000,3950,e00d,1,195e,1,1195e,1
2448,24482000,2c5e,b474,0,e0d2,0,0e0d2,1
2449,24492000,28f1,4c9f,0,7590,0,07590,1
2450,24502000,9b71,84a8,0,2019,1,12019,1
2451,24512000,d8dc,684d,0,4129,1,14129,1
2452,24522000,eaed,7669,0,6156,1,16156,1
2453,24532000,387b,a1b7,0,da32,0,0da32,1
2454,24542000,23bf,5a2a,1,7dea,0,07dea,1
2455,24552000,5c35,a39d,0,ffd2,0,0ffd2,1
2456,24562000,2326,af2e,0,d254,0,0d254,1
2457,24572000,1a05,6295,0,7c9a,0,07c9a,1
2458,24582000,5f5b,f2b2,0,520d,1,1520d,1
2459,24592000,4c86,a70b,0,f391,0,0f391,1
2460,24602000,38c9,d0e2,0,09ab,1,109ab,1
2461,24612000,1817,eaae,0,02c5,1,102c5,1
2462,24622000,71c9,c627,0,37f0,1,137f0,1
2463,24632000,9bc4,ea3d,0,8601,1,18601,1
2464,24642000,23b2,9350,1,b703,0,0b703,1
2465,24652000,5b1c,1482,1,6f9f,0,06f9f,1
2466,24662000,4501,1717,0,5c18,0,05c18,1
2467,24672000,63ff,d127,0,3526,1,13526,1
2468,24682000,6692,9bc6,1,0259,1,10259,1
2469,24692000,fd66,e665,1,e3cc,1,1e3cc,1
2470,24702000,ae98,710a,1,1fa3,1,11fa3,1
2471,24712000,ab1b,2d28,0,d843,0,0d843,1
2472,24722000,cfdf,8d43,1,5d23,1,15d23,1
2473,24732000,99a0,3890,1,d231,0,0d231,1
2474,24742000,d176,64d1,0,3647,1,13647,1
2475,24752000,2dd3,a3f4,1,d1c8,0,0d1c8,1
2476,24762000,44cd,3407,0,78d4,0,078d4,1
2477,24772000,fabf,e7d5,1,e295,1,1e295,1
2478,24782000,6806,3955,0,a15b,0,0a15b,1
2479,24792000,9292,e96d,1,7c00,1,17c00,1
2480,24802000,1494,69e9,1,7e7e,0,07e7e,1
2481,24812000,5f23,b0ba,1,0fde,1,10fde,1
2482,24822000,6493,b55e,1,19f2,1,119f2,1
2483,24832000,3753,9f2c,0,d67f,0,0d67f,1
2484,24842000,356e,6447,1,99b6,0,099b6,1
2485,24852000,b76d,b30f,0,6a7c,1,16a7c,1
2486,24862000,565c,55b0,0,ac0c,0,0ac0c,1
2487,24872000,fa8b,91f7,1,8c83,1,18c83,1
2488,24882000,023a,72b5,0,74ef,0,074ef,1
2489,24892000,9941,07fe,1,a140,0,0a140,1
2490,24902000,dfbe,e206,0,c1c4,1,1c1c4,1
2491,24912000,b987,bff9,0,7980,1,17980,1
2492,24922000,9af7,20fe,1,bbf6,0,0bbf6,1
2493,24932000,d052,9266,1,62b9,1,162b9,1
2494,24942000,7308,1fa3,0,92ab,0,092ab,1
2495,24952000,e4b8,c460,1,a919,1,1a919,1
2496,24962000,a872,48a3,1,f116,0,0f116,1
2497,24972000,edf7,f3d0,1,e1c8,1,1e1c8,1
2498,24982000,13f4,ad29,1,c11e,0,0c11e,1
2499,24992000,ef9d,b1e7,1,a185,1,1a185,1
2500,25002000,e101,6991,1,4a93,1,14a93,1
2501,25012000,a7b3,dece,0,8681,1,18681,1
2502,25022000,c181,89ef,0,4b70,1,14b70,1
2503,25032000,5545,fc04,1,514a,1,1514a,1
2504,25042000,4754,9cd7,1,e42c,0,0e42c,1
2505,25052000,7647,ee97,1,64df,1,164df,1
2506,25062000,6462,a1fc,0,065e,1,1065e,1
2507,25072000,bce4,83a2,1,4087,1,14087,1
2508,25082000,21f6,4fcc,0,71c2,0,071c2,1
2509,25092000,b272,7c2f,0,2ea1,1,12ea1,1
2510,25102000,2a5e,9e82,0,c8e0,0,0c8e0,1
2511,25112000,b772,04bc,0,bc2e,0,0bc2e,1
2512,25122000,ac06,e617,1,921e,1,1921e,1
2513,25132000,a444,74be,0,1902,1,11902,1
2514,25142000,8d7a,ae58,0,3bd2,1,13bd2,1
2515,25152000,274a,0455,1,2ba0,0,02ba0,1
2516,25162000,ac39,5c17,1,0851,1,10851,1
2517,25172000,933c,5a5b,0,ed97,0,0ed97,1
2518,25182000,6169,743f,1,d5a9,0,0d5a9,1
2519,25192000,4a5e,2c08,1,7667,0,07667,1
2520,25202000,5838,d704,1,2f3d,1,12f3d,1
2521,25212000,8d01,18a6,1,a5a8,0,0a5a8,1
2522,25222000,13e4,8297,0,967b,0,0967b,1
2523,25232000,7e8d,b008,1,2e96,1,12e96,1
2524,25242000,7a55,b326,0,2d7b,1,12d7b,1
2525,25252000,35e7,14ad,0,4a94,0,04a94,1
2526,25262000,e782,d00a,0,b78c,1,1b78c,1
2527,25272000,5c70,387c,0,94ec,0,094ec,1
2528,25282000,19fc,747b,0,8e77,0,08e77,1
2529,25292000,e718,5911,0,4029,1,14029,1
2530,25302000,9200,0614,0,9814,0,09814,1
2531,25312000,e0c5,85d5,0,669a,1,1669a,1
2532,25322000,9432,e3a8,0,77da,1,177da,1
2533,25332000,6560,52b7,1,b818,0,0b818,1
2534,25342000,9cab,ab93,1,483f,1,1483f,1
2535,25352000,ff90,8ffc,0,8f8c,1,18f8c,1
2536,25362000,2848,2c76,1,54bf,0,054bf,1
2537,25372000,ce16,e813,1,b62a,1,1b62a,1
2538,25382000,53af,54e0,0,a88f,0,0a88f,1
2539,25392000,fcc2,e08f,0,dd51,1,1dd51,1
2540,25402000,1a77,ca60,1,e4d8,0,0e4d8,1
2541,25412000,8e65,6b63,1,f9c9,0,0f9c9,1
2542,25422000,8be7,674c,0,f333,0,0f333,1
2543,25432000,d60c,50df,1,26ec,1,126ec,1
2544,25442000,64d2,0c29,0,70fb,0,070fb,1
2545,25452000,f094,a6a3,0,9737,1,19737,1
2546,25462000,192a,6211,1,7b3c,0,07b3c,1
2547,25472000,1b4d,9f07,1,ba55,0,0ba55,1
2548,25482000,41b2,229f,0,6451,0,06451,1
2549,25492000,b3c0,7d42,1,3103,1,13103,1
2550,25502000,1aa2,8362,1,9e05,0,09e05,1
2551,25512000,aa55,e151,0,8ba6,1,18ba6,1
2552,25522000,00ed,b238,0,b325,0,0b325,1
2553,25532000,4704,a881,1,ef86,0,0ef86,1
2554,25542000,2586,f033,1,15ba,1,115ba,1
2555,25552000,0bd2,1e64,1,2a37,0,02a37,1
2556,25562000,6607,0e62,1,746a,0,0746a,1
2557,25572000,4198,6d27,0,aebf,0,0aebf,1
2558,25582000,50b2,a9a2,0,fa54,0,0fa54,1
2559,25592000,2acf,9081,1,bb51,0,0bb51,1
2560,25602000,b623,4baf,0,01d2,1,101d2,1
2561,25612000,ec25,4038,1,2c5e,1,12c5e,1
2562,25622000,9443,c830,0,5c73,1,15c73,1
2563,25632000,c88a,e12c,0,a9b6,1,1a9b6,1
2564,25642000,7b4a,caed,1,4638,1,14638,1
2565,25652000,824f,42d9,0,c528,0,0c528,1
2566,25662000,f501,29fc,1,1efe,1,11efe,1
2567,25672000,93b3,322c,1,c5e0,0,0c5e0,1
2568,25682000,1c83,a80e,0,c491,0,0c491,1
2569,25692000,000e,d9e9,1,d9f8,0,0d9f8,1
2570,25702000,2982,58c0,0,8242,0,08242,1
2571,25712000,c959,2c09,1,f563,0,0f563,1
2572,25722000,f21c,c535,1,b752,1,1b752,1
2573,25732000,4256,fe24,0,407a,1,1407a,1
2574,25742000,02cf,c759,1,ca29,0,0ca29,1
2575,25752000,ce95,6076,1,2f0c,1,12f0c,1
2576,25762000,e1c1,c4bb,0,a67c,1,1a67c,1
2577,25772000,e579,aaf1,0,906a,1,1906a,1
2578,25782000,556b,ebdc,1,4148,1,14148,1
2579,25792000,542b,38d3,0,8cfe,0,08cfe,1
2580,25802000,a2ec,e309,0,85f5,1,185f5,1
2581,25812000,2b93,781f,1,a3b3,0,0a3b3,1
2582,25822000,be41,a256,1,6098,1,16098,1
2583,25832000,095f,f1cf,0,fb2e,0,0fb2e,1
2584,25842000,7578,5ef8,1,d471,0,0d471,1
2585,25852000,dc89,c8b6,1,a540,1,1a540,1
2586,25862000,accd,50cb,1,fd99,0,0fd99,1
2587,25872000,fae8,f06a,0,eb52,1,1eb52,1
2588,25882000,f50a,8355,0,785f,1,1785f,1
2589,25892000,aba3,2b22,0,d6c5,0,0d6c5,1
2590,25902000,879a,6885,1,f020,0,0f020,1
2591,25912000,de37,87c6,1,65fe,1,165fe,1
2592,25922000,ce8b,bebd,0,8d48,1,18d48,1
2593,25932000,62bd,9131,0,f3ee,0,0f3ee,1
2594,25942000,f74a,8c85,0,83cf,1,183cf,1
2595,25952000,15ea,dfd0,1,f5bb,0,0f5bb,1
2596,25962000,ec7c,042a,1,f0a7,0,0f0a7,1
2597,25972000,ef2d,884d,0,777a,1,1777a,1
2598,25982000,a8ea,941e,1,3d09,1,13d09,1
2599,25992000,6de5,20d0,0,8eb5,0,08eb5,1
2600,26002000,82b0,3ad0,1,bd81,0,0bd81,1
2601,26012000,e268,e352,1,c5bb,1,1c5bb,1
2602,26022000,cf88,be0f,1,8d98,1,18d98,1
2603,26032000,1509,747c,1,8986,0,08986,1
2604,26042000,3b81,3523,1,70a5,0,070a5,1
2605,26052000,e8a2,2a5b,1,12fe,1,112fe,1
2606,26062000,f755,732b,0,6a80,1,16a80,1
2607,26072000,1b0b,7435,1,8f41,0,08f41,1
2608,26082000,e05f,076e,1,e7ce,0,0e7ce,1
2609,26092000,0c1c,8b22,0,973e,0,0973e,1
2610,26102000,d4b3,cc7d,1,a131,1,1a131,1
2611,26112000,e542,5e86,1,43c9,1,143c9,1
2612,26122000,f005,f196,1,e19c,1,1e19c,1
2613,26132000,0dff,2b2f,1,392f,0,0392f,1
2614,26142000,7b7d,b8f5,1,3473,1,13473,1
2615,26152000,5978,0123,1,5a9c,0,05a9c,1
2616,26162000,d271,07c6,1,da38,0,0da38,1
2617,26172000,470d,4f63,1,9671,0,09671,1
2618,26182000,334d,31c6,0,6513,0,06513,1
2619,26192000,e95b,a088,0,89e3,1,189e3,1
2620,26202000,fa28,572d,1,5156,1,15156,1
2621,26212000,2156,2343,0,4499,0,04499,1
2622,26222000,9e48,ba1f,0,5867,1,15867,1
2623,26232000,29a4,c150,0,eaf4,0,0eaf4,1
2624,26242000,f3a6,3592,1,2939,1,12939,1
2625,26252000,331f,de08,1,1128,1,11128,1
2626,26262000,4098,5fb4,0,a04c,0,0a04c,1
2627,26272000,70c5,b807,1,28cd,1,128cd,1
2628,26282000,4403,587e,0,9c81,0,09c81,1
2629,26292000,c34a,424f,0,0599,1,10599,1
2630,26302000,ecfe,d900,1,c5ff,1,1c5ff,1
2631,26312000,d196,14cd,1,e664,0,0e664,1
2632,26322000,dadf,5c91,0,3770,1,13770,1
2633,26332000,3f95,caf7,1,0a8d,1,10a8d,1
2634,26342000,9f0b,052c,0,a437,0,0a437,1
2635,26352000,27de,1f12,1,46f1,0,046f1,1
2636,26362000,aeb0,8810,0,36c0,1,136c0,1
2637,26372000,0857,079a,0,0ff1,0,00ff1,1
2638,26382000,32f7,a2f9,0,d5f0,0,0d5f0,1
2639,26392000,ac7a,20c3,0,cd3d,0,0cd3d,1
2640,26402000,587b,6fa5,1,c821,0,0c821,1
2641,26412000,82fd,d272,1,5570,1,15570,1
2642,26422000,4c79,695a,1,b5d4,0,0b5d4,1
2643,26432000,6252,42a9,0,a4fb,0,0a4fb,1
2644,26442000,1324,0ae7,1,1e0c,0,01e0c,1
2645,26452000,b5a0,bec8,1,7469,1,17469,1
2646,26462000,a824,ca37,0,725b,1,1725b,1
2647,26472000,086d,5989,0,61f6,0,061f6,1
2648,26482000,765b,1fd2,1,962e,0,0962e,1
2649,26492000,0b37,de0f,1,e947,0,0e947,1
2650,26502000,6f0b,75ca,0,e4d5,0,0e4d5,1
2651,26512000,0931,b24d,1,bb7f,0,0bb7f,1
2652,26522000,cf74,26ea,0,f65e,0,0f65e,1
2653,26532000,ad18,c43f,0,7157,1,17157,1
2654,26542000,1cae,6e1c,1,8acb,0,08acb,1
2655,26552000,61ed,8559,0,e746,0,0e746,1
2656,26562000,8c48,2b56,0,b79e,0,0b79e,1
2657,26572000,7c7d,d391,1,500f,1,1500f,1
2658,26582000,5973,c0f6,1,1a6a,1,11a6a,1
2659,26592000,d82a,2d9a,0,05c4,1,105c4,1
2660,26602000,61ac,2469,1,8616,0,08616,1
2661,26612000,70b1,3414,0,a4c5,0,0a4c5,1
2662,26622000,afd1,85eb,1,35bd,1,135bd,1
2663,26632000,e5c7,8f15,1,74dd,1,174dd,1
2664,26642000,d792,beb1,0,9643,1,19643,1
2665,26652000,d473,3903,0,0d76,1,10d76,1
2666,26662000,7b45,20bf,1,9c05,0,09c05,1
2667,26672000,7c60,e037,1,5c98,1,15c98,1
2668,26682000,2380,7e70,0,a1f0,0,0a1f0,1
2669,26692000,25f6,fbd8,1,21cf,1,121cf,1
2670,26702000,363a,dcd9,1,1314,1,11314,1
2671,26712000,8b6e,3ddd,1,c94c,0,0c94c,1
2672,26722000,06c4,5544,0,5c08,0,05c08,1
2673,26732000,fca2,b8be,0,b560,1,1b560,1
2674,26742000,05f2,a27f,1,a872,0,0a872,1
2675,26752000,b50c,ec4c,0,a158,1,1a158,1
2676,26762000,0f57,7d98,0,8cef,0,08cef,1
2677,26772000,a006,7da4,1,1dab,1,11dab,1
2678,26782000,e065,0ab3,0,eb18,0,0eb18,1
2679,26792000,7961,efda,1,693c,1,1693c,1
2680,26802000,210e,bb41,1,dc50,0,0dc50,1
2681,26812000,6bc0,8c3d,0,f7fd,0,0f7fd,1
2682,26822000,4119,8993,1,caad,0,0caad,1
2683,26832000,2658,8d31,1,b38a,0,0b38a,1
2684,26842000,ded1,9722,1,75f4,1,175f4,1
2685,26852000,2ae1,d067,1,fb49,0,0fb49,1
2686,26862000,8739,7e85,0,05be,1,105be,1
2687,26872000,579c,d50a,0,2ca6,1,12ca6,1
2688,26882000,6813,e4d9,0,4cec,1,14cec,1
2689,26892000,5fc1,71d6,1,d198,0,0d198,1
2690,26902000,688a,8c12,0,f49c,0,0f49c,1
2691,26912000,939a,24d5,1,b870,0,0b870,1
2692,26922000,9827,4703,1,df2b,0,0df2b,1
2693,26932000,033a,fca6,1,ffe1,0,0ffe1,1
2694,26942000,9895,a42d,1,3cc3,1,13cc3,1
2695,26952000,7917,42a9,1,bbc1,0,0bbc1,1
2696,26962000,aec2,b223,0,60e5,1,160e5,1
2697,26972000,3bc2,1fc1,1,5b84,0,05b84,1
2698,26982000,2381,5e23,1,81a5,0,081a5,1
2699,26992000,0c00,428f,0,4e8f,0,04e8f,1
2700,27002000,e056,3aac,1,1b03,1,11b03,1
2701,27012000,546b,4386,1,97f2,0,097f2,1
2702,27022000,ca42,9a37,0,6479,1,16479,1
2703,27032000,8665,9aab,1,2111,1,12111,1
2704,27042000,4305,2918,1,6c1e,0,06c1e,1
2705,27052000,6c7e,f5c3,1,6242,1,16242,1
2706,27062000,f483,717f,1,6603,1,16603,1
2707,27072000,9b36,5a73,1,f5aa,0,0f5aa,1
2708,27082000,ed0f,8dda,0,7ae9,1,17ae9,1
2709,27092000,74a0,d3b6,1,4857,1,14857,1
2710,27102000,9a6b,87d8,0,2243,1,12243,1
